Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T7469,2025-01-06,C1460,Smartphone,342,152.03,Credit Card,Completed
T7491,2020-11-30,C1087,Laptop,3,561.08,Credit Card,Failed
T7507,2022-11-11,C2691,Coffee Machine,4,518.92,Credit Card,Failed
T7524,2021-07-09,C3310,Lapt,549,303.88,Credit Card,Failed
T7538,2021-03-06,C4708,Tablet,10,405.25,PayPal,Completed
T7540,2023-08-23,C780,Smartphone,105,712.28,PayPal,Failed
T7558,2023-05-04,C2396,Tablet,716,555.35,Credit Card,Completed
T7579,2020-05-30,C1556,Smartphone,2,716.97,PayPal,Completed
T7595,2024-12-21,C4810,Tablet,3,551.89,Cash,Failed
T7598,2024-09-11,C3551,Tablet,673,878.61,Credit Card,Completed
T7614,2020-02-08,C2253,Coffee Machine,981,297.06,Cash,Failed
T7645,2024-07-09,C2630,Smartphone,890,308.1,PayPal,Completed
T7655,2024-10-29,C515,Tab,2,79.85,Credit Card,Failed
T7659,2021-07-26,C3462,Tablet,4,686.25,PayPal,Completed
T7685,2020-01-01,C257,Coffee Machine,9,945.87,Credit Card,Completed
T7696,2020-04-03,C2549,Laptop,3,749.44,PayPal,Pending
T27907,2021-04-03,C3423,Tablet,211,535.64,Credit Card,Completed
T7724,2021-06-23,C138,Smartphone,181,486.69,Credit Card,Pending
T7732,2020-05-28,C1079,Laptop,3,900.14,Credit Card,Completed
T7738,2023-09-24,C3357,Smartphone,668,892.8,Cash,Completed
T7765,2023-09-22,C275,Smartphone,663,995.98,PayPal,Pending
T7767,2023-02-06,C4783,Tablet,5,757.72,PayPal,Completed
T7786,2022-10-09,C680,Smartphone,5,945.31,Credit Card,Pending
T7793,2023-07-29,C1085,Smartphone,1,307.62,Credit Card,Completed
T70509,2024-09-19,C4244,Tablet,864,714.0,Credit Card,Completed
T7850,2022-04-07,C2506,Coffee Machine,287,287.27,Cash,Completed
T7856,2021-09-23,C1463,Smartphone,955,420.7,Credit Card,Completed
T7874,2023-09-21,C4439,Tablet,7,359.66,PayPal,Completed
T7877,2023-05-04,C543,Smartphone,545,602.26,PayPal,Completed
T8010,2025-01-13,C217,Head,959,683.47,PayPal,Pending
T8073,2021-02-19,C2052,Tabl,511,231.49,PayPal,Completed
T59341,2024-03-27,C4486,Tablet,121,541.73,Credit Card,Completed
T41276,2023-04-22,C2610,Headphones,683,422.14,Credit Card,Completed
T8191,2023-04-15,C4992,Smartphone,1,852.93,Credit Card,Completed
T8260,2022-05-18,C4560,Smartphone,365,451.32,PayPal,Completed
T8268,2021-11-24,C091,Coffee Machine,9,538.61,PayPal,Completed
T8287,2022-09-19,C1717,Laptop,496,964.39,PayPal,Failed
T8295,2020-06-08,C3808,Coff,6,572.81,PayPal,Completed
T8304,2020-07-27,C490,Laptop,741,270.02,Credit Card,Completed
T8308,2020-03-29,C1590,Tablet,4,648.61,PayPal,Completed
T8382,2021-08-16,C3105,Coffee Machine,698,184.9,PayPal,Completed
T8404,2021-08-13,C547,Headphones,514,626.39,PayPal,Completed
T8525,2021-02-20,C1553,Laptop,464,842.27,Credit Card,Completed
T8526,2022-10-12,C351,Tablet,832,279.42,Credit Card,Completed
T8552,2022-05-27,C1883,Tablet,373,759.31,Credit Card,Completed
T8589,2021-10-14,C1273,Headphones,710,133.6,PayPal,Pending
T8597,2024-12-24,C2195,Laptop,909,894.19,PayPal,Completed
T8604,2021-01-17,C3475,Coffee Machine,3,381.71,Credit Card,Pending
T8624,2024-06-12,C2291,Laptop,705,910.07,PayPal,Completed
T8664,2023-01-15,C1302,Coffee Machine,8,284.34,Cash,Failed
T8699,2023-12-25,C1895,Laptop,251,498.34,Credit Card,Pending
T8704,2020-07-15,C769,Tablet,1,199.95,Cash,Completed
T8731,2022-09-28,C878,Coffee Machine,4,591.83,Credit Card,Failed
T8735,2021-09-25,C2080,Tablet,3,502.99,PayPal,Completed
T8755,2021-05-23,C1726,Coffee Machine,490,637.14,Credit Card,Failed
T8773,2022-04-26,C017,Smartphone,880,936.29,Cash,Failed
T8781,2023-06-13,C1219,Smartphone,289,550.66,Credit Card,Failed
T8784,2024-09-20,C1141,Laptop,10,498.91,Cash,Pending
T8789,2021-05-03,C3399,Tablet,5,633.94,Credit Card,Completed
T8800,2022-06-13,C3297,Laptop,3,385.87,PayPal,Completed
T8810,2020-02-23,C3132,Smartphone,540,279.27,Credit Card,Completed
T8873,2024-09-12,C3313,Laptop,751,966.09,PayPal,Failed
T8886,2024-07-10,C3119,Headphones,192,376.16,Cash,Completed
T8892,2022-08-17,C1611,Headphones,672,270.55,Credit Card,Failed
T8909,2025-01-08,C4187,Headphones,9,148.56,Credit Card,Completed
T8919,2021-06-28,C3058,Headphones,8,579.55,Credit Card,Completed
T8921,2024-06-17,C2851,Smartphone,3,973.57,Credit Card,Pending
T8934,2023-10-01,C2942,Laptop,1,585.77,Credit Card,Completed
T8941,2020-05-23,C2543,Laptop,651,641.52,PayPal,Completed
T8945,2022-05-23,C3715,Smartphone,9,622.88,PayPal,Completed
T8952,2020-09-02,C684,Tablet,5,855.47,Cash,Completed
T8966,2022-08-09,C302,Headphones,1,642.41,Cash,Failed
T8972,2020-12-26,C2058,Coffee Machine,10,86.84,PayPal,Pending
T8974,2020-09-29,C1777,Laptop,4,781.15,PayPal,Completed
T8988,2024-04-21,C2296,Smartphone,4,546.71,Credit Card,Completed
T8995,2023-04-07,C4905,Headphones,255,137.39,PayPal,Pending
T9037,2023-07-23,C1860,Tablet,811,635.35,Credit Card,Completed
T9042,2024-08-11,C3281,Headphones,552,917.23,PayPal,Completed
T9043,2020-10-17,C3742,Tablet,1,806.69,PayPal,Pending
T9076,2023-12-01,C3587,Smartphone,589,959.69,PayPal,Completed
T9106,2024-04-07,C2641,Coffee Machine,6,320.23,PayPal,Failed
T9126,2020-07-23,C1921,Laptop,168,992.19,Credit Card,Completed
T9140,2022-02-06,C3492,Laptop,8,890.82,Credit Card,Failed
T9229,2020-06-24,C083,Coffee Machine,4,693.12,PayPal,Completed
T9239,2022-01-05,C4544,Headphone,4,772.89,PayPal,Pending
T9250,2024-04-10,C4015,Coffee Machine,589,76.29,Credit Card,Failed
T9268,2024-09-10,C3205,Laptop,550,578.27,PayPal,Pending
T9280,2024-06-10,C4497,Laptop,3,915.29,Credit Card,Completed
T9289,2023-08-19,C1969,Headphones,519,814.44,Cash,Completed
T9295,2024-07-01,C3738,Headphones,665,403.22,PayPal,Completed
T9303,2020-07-17,C4249,Coffee Machine,918,399.26,PayPal,Completed
T9305,2023-06-21,C520,Laptop,880,982.29,Cash,Failed
T9323,2020-05-29,C4971,Tablet,3,684.78,Cash,Completed
T9329,2021-07-25,C966,Laptop,195,172.23,Cash,Completed
T9336,2021-09-04,C2885,Laptop,2,830.39,Credit Card,Failed
T9375,2023-08-28,C2528,Smartphone,192,273.09,PayPal,Failed
T9389,2024-01-06,C4669,Smartphone,726,723.81,Credit Card,Completed
T9399,2024-11-17,C3866,Tablet,757,465.99,Credit Card,Completed
T9412,2023-05-05,C1487,Coffee Machine,3,989.55,PayPal,Completed
T9454,2021-09-07,C1034,Laptop,5,970.07,PayPal,Completed
T9457,2022-12-01,C2601,Smartph,771,408.9,PayPal,Completed
T9460,2023-02-11,C1786,Smartphone,787,666.43,Credit Card,Completed
T9465,2020-07-25,C3124,Tablet,822,122.7,Credit Card,Failed
T9468,2020-10-12,C1816,Laptop,958,355.34,Cash,Completed
T9511,2020-09-27,C1631,Tablet,10,256.38,Credit Card,Completed
T9540,2024-01-07,C1759,Headphones,1,838.37,PayPal,Completed
T9550,2021-05-09,C3846,Smartphone,10,534.58,PayPal,Completed
T9603,2022-04-08,C4045,Laptop,2,881.0,PayPal,Completed
T9630,2020-05-01,C1457,Laptop,9,779.5,PayPal,Pending
T9644,2023-04-16,C3448,Coffee Machine,2,947.44,PayPal,Failed
T9662,2024-11-05,C097,Coffee Machine,1,296.07,Credit Card,Failed
T9698,2023-09-24,C316,Tablet,1,774.63,Credit Card,Completed
T9709,2024-10-22,C538,Smartphone,3,450.54,PayPal,Completed
T9728,2020-04-03,C2785,Laptop,712,803.95,PayPal,Completed
T9738,2024-06-14,C4803,Laptop,3,900.86,PayPal,Completed
T9746,2023-11-09,C1244,Laptop,4,936.17,Credit Card,Completed
T9772,2023-02-26,C3266,Headphones,514,480.03,Credit Card,Pending
T9791,2020-02-10,C2053,Laptop,3,643.7,Credit Card,Pending
T9807,2022-10-29,C1199,Coffee Machine,10,772.26,PayPal,Failed
T9827,2022-04-25,C2727,Smartphone,1,820.55,Credit Card,Pending
T9848,2020-12-22,C452,Tablet,968,279.3,PayPal,Completed
T9896,2023-09-21,C4385,Laptop,10,427.54,Credit Card,Failed
T9902,2021-09-28,C3911,Headphones,5,211.88,PayPal,Pending
T9917,2024-12-01,C3977,Laptop,3,456.89,PayPal,Completed
T9942,2020-05-30,C2543,Headphones,3,965.55,Credit Card,Failed
T9970,2022-10-19,C2961,Smartphone,887,525.47,Credit Card,Completed
T9982,2023-04-06,C3254,Headphones,2,385.47,Cash,Completed
T9992,2020-11-15,C745,Tablet,308,747.97,Cash,Completed
T10011,2021-04-05,C4093,Smartphone,5,867.87,PayPal,Completed
T10070,2022-03-22,C2076,Headp,6,94.47,Credit Card,Pending
T10088,2024-02-19,C1691,Laptop,6,938.9,PayPal,Failed
T10111,2021-08-04,C254,Laptop,8,534.36,Credit Card,Completed
T10187,2020-08-18,C2076,Smartphone,488,772.74,Cash,Completed
T10223,2021-10-25,C4805,Coffee Machine,825,415.0,Cash,Completed
T10263,2021-03-19,C2005,Coffee Machine,3,147.24,Credit Card,Completed
T10265,2023-06-09,C2701,Hea,8,81.19,Credit Card,Completed
T10268,2024-09-07,C1330,Tablet,3,374.31,Cash,Pending
T10274,2021-12-13,C2591,Laptop,9,558.49,Credit Card,Pending
T10275,2021-03-19,C4166,Tablet,8,694.02,PayPal,Pending
T10281,2020-10-30,C4039,Laptop,3,774.36,PayPal,Pending
T10303,2021-04-05,C3597,Laptop,1,495.62,Credit Card,Pending
T10308,2024-01-31,C4737,Coffee Machine,5,92.04,PayPal,Completed
T10341,2020-12-11,C3957,Laptop,201,468.98,Credit Card,Completed
T10401,2020-02-06,C3453,Smartphone,430,213.53,Credit Card,Completed
T10424,2021-05-03,C1395,Smartphone,10,211.51,Credit Card,Pending
T10425,2021-10-06,C2021,Headphones,5,638.94,Credit Card,Pending
T10439,2022-02-24,C2486,Smartphone,910,174.7,Credit Card,Failed
T10451,2020-06-23,C2203,Headphones,10,486.58,Credit Card,Completed
T10456,2020-03-19,C885,Tablet,890,632.48,Credit Card,Completed
T10464,2023-11-04,C2697,Tab,5,692.78,PayPal,Completed
T10475,2020-03-05,C3233,Coffee Machine,614,894.79,PayPal,Completed
T10480,2021-05-24,C1387,Headphones,814,800.24,Cash,Completed
T10490,2022-08-02,C2878,Headphones,2,936.08,PayPal,Completed
T10504,2024-01-30,C4565,La,451,631.93,PayPal,Completed
T10509,2024-02-15,C2446,H,331,909.32,Credit Card,Completed
T10510,2024-03-08,C3409,Headphones,128,810.85,Cash,Completed
T10515,2022-08-16,C4540,Headphones,2,343.61,Credit Card,Completed
T10542,2022-02-27,C1967,Smartphone,6,164.81,Cash,Completed
T10545,2023-10-03,C4779,Tablet,2,378.37,Credit Card,Pending
T10565,2021-10-10,C208,Laptop,964,83.23,PayPal,Pending
T10567,2024-11-01,C2660,Smartphone,277,338.28,PayPal,Failed
T10582,2020-06-18,C4933,Headphones,2,446.08,PayPal,Completed
T10630,2024-12-09,C1701,Tablet,643,710.84,Credit Card,Pending
T10646,2020-11-09,C212,Laptop,5,904.02,Cash,Failed
T10649,2023-03-12,C3884,He,647,963.36,Cash,Completed
T10700,2022-03-01,C4195,Smartphone,345,579.75,PayPal,Failed
T10703,2021-10-09,C981,Coffee Machine,695,439.92,Cash,Completed
T10716,2024-01-13,C3267,Coffee Machine,8,196.63,PayPal,Pending
T10721,2024-11-03,C2649,Tablet,8,431.72,Credit Card,Completed
T10742,2021-03-24,C2911,Headphones,167,687.15,Credit Card,Completed
T10764,2020-12-30,C3929,Coffee Machine,243,138.56,Credit Card,Completed
T10772,2020-01-05,C3103,Smartphone,3,879.61,PayPal,Completed
T10798,2021-10-14,C4079,Coffee Machine,10,818.02,PayPal,Completed
T10812,2023-01-30,C4906,Smartphone,158,679.35,PayPal,Completed
T10820,2022-02-06,C4254,Laptop,9,653.55,PayPal,Failed
T10850,2020-09-08,C1716,Laptop,856,767.8,Credit Card,Failed
T10866,2024-06-30,C3880,Headphones,8,405.11,PayPal,Completed
T10877,2023-08-18,C4709,Tablet,9,189.63,Cash,Completed
T10889,2022-04-08,C2120,Coffee Machine,4,692.11,Credit Card,Completed
T10895,2020-09-28,C506,Smartphone,7,224.15,Credit Card,Completed
T10915,2024-10-23,C4670,Tablet,894,149.11,Cash,Completed
T10923,2020-10-28,C3533,L,379,401.0,Credit Card,Completed
T10934,2021-03-01,C4348,Smartphone,146,907.72,PayPal,Completed
T10937,2020-02-13,C1342,T,8,214.74,Credit Card,Failed
T10954,2024-09-11,C2303,Laptop,645,756.45,Credit Card,Completed
T10965,2024-01-31,C4187,Tablet,388,889.24,PayPal,Pending
T10991,2023-08-24,C4752,Coffee Machin,790,892.44,Credit Card,Completed
T10999,2025-01-14,C3909,Smartphone,410,297.85,PayPal,Completed
T11007,2024-09-02,C192,Laptop,838,680.26,Credit Card,Completed
T11031,2020-09-11,C4621,Headphones,6,723.68,Credit Card,Completed
T11056,2021-03-03,C1171,Coffee Machine,2,210.37,PayPal,Completed
T11058,2023-11-14,C3016,Smartphone,649,652.62,PayPal,Failed
T11060,2022-12-23,C2787,Tablet,4,568.99,Cash,Pending
T11086,2020-02-13,C941,Coffee Machine,3,427.87,Cash,Completed
T11105,2022-06-13,C3633,Tablet,390,832.5,PayPal,Completed
T11119,2022-01-21,C352,Headphone,812,553.61,Credit Card,Failed
T11131,2023-03-02,C050,Coffee Machine,3,132.02,Credit Card,Completed
T11137,2021-05-02,C1278,Laptop,8,821.0,Credit Card,Completed
T11146,2024-03-27,C2124,Headphones,896,786.49,Credit Card,Completed
T11157,2021-10-01,C4873,Headphones,3,157.66,Cash,Pending
T11159,2023-10-08,C3787,Tablet,231,861.12,PayPal,Completed
T11187,2022-05-31,C2030,Smartphone,1,282.47,PayPal,Completed
T11188,2020-07-09,C3140,Coffee Machine,861,304.24,PayPal,Completed
T11198,2021-06-07,C295,Lap,137,979.55,Credit Card,Completed
T11252,2024-02-12,C1746,Laptop,6,482.54,PayPal,Pending
T11257,2020-10-01,C2938,Tablet,876,435.54,PayPal,Completed
T11270,2023-01-12,C221,Tab,9,415.88,PayPal,Completed
T11283,2025-01-17,C1215,Laptop,751,790.64,PayPal,Failed
T11330,2024-10-01,C3193,Headphones,686,774.63,Credit Card,Completed
T11371,2020-01-31,C3462,Smartphone,9,657.13,Credit Card,Completed
T11393,2020-01-11,C1712,Headphones,448,600.96,Credit Card,Failed
T11439,2021-01-08,C093,Coffee Machine,287,297.72,Credit Card,Failed
T11483,2024-08-02,C1610,Coffee Machine,5,394.73,Credit Card,Pending
T11531,2021-07-17,C4838,Smartphone,618,914.38,PayPal,Failed
T11555,2020-04-01,C4982,Tab,8,78.27,Cash,Completed
T11563,2021-05-26,C2976,Tablet,6,924.35,PayPal,Pending
T11568,2022-01-26,C4516,Smartphone,398,424.92,Credit Card,Completed
T11577,2022-04-07,C256,Tablet,756,832.16,Credit Card,Completed
T11584,2024-12-12,C4874,Headphones,9,284.18,PayPal,Completed
T11616,2020-06-06,C730,Laptop,134,879.45,PayPal,Pending
T11690,2020-06-09,C3149,Smartphone,174,919.74,PayPal,Pending
T11698,2020-04-03,C037,Coffee Machine,854,176.07,Credit Card,Pending
T11776,2020-10-09,C3909,Smartphone,903,133.74,Credit Card,Completed
T11781,2021-01-08,C3352,Headphones,8,657.0,Credit Card,Completed
T11782,2021-04-14,C598,Coffee Machine,5,717.21,Credit Card,Pending
T11795,2024-12-10,C4125,Laptop,1,725.87,Cash,Completed
T11824,2020-11-30,C825,Laptop,805,692.19,Credit Card,Completed
T11881,2024-04-14,C2617,Headph,313,88.45,Credit Card,Completed
T11891,2021-11-30,C2760,Tablet,586,804.06,PayPal,Pending
T11900,2024-08-11,C093,Tablet,585,523.48,Credit Card,Failed
T11925,2023-05-29,C4847,Tablet,241,123.8,Credit Card,Failed
T11955,2020-06-24,C1290,Coffee Machine,5,82.73,Credit Card,Completed
T11981,2022-04-04,C4009,Tablet,281,556.2,PayPal,Failed
T11985,2022-12-08,C255,Headphones,3,665.1,Credit Card,Completed
T11986,2023-09-16,C4543,Coffee Machine,895,309.45,Credit Card,Failed
T11989,2020-08-26,C670,Smartphone,747,140.44,Credit Card,Completed
T12005,2024-11-24,C797,Headphones,3,844.48,Credit Card,Failed
T12037,2024-03-11,C1677,Smartphone,9,193.89,PayPal,Completed
T12045,2022-01-31,C759,Tablet,6,195.89,Credit Card,Completed
T12063,2023-09-14,C2699,Laptop,383,57.59,Credit Card,Completed
T12131,2021-09-07,C4543,Sma,921,540.13,PayPal,Completed
T12141,2021-10-18,C246,Smartphone,460,743.71,Credit Card,Failed
T12197,2024-11-17,C3165,Laptop,10,527.27,Credit Card,Completed
T12205,2022-03-22,C347,Headphones,130,190.52,Credit Card,Completed
T12216,2022-11-16,C2801,Coffee Machine,9,204.93,Credit Card,Failed
T12228,2021-11-01,C2018,Coffee Machine,527,98.53,PayPal,Completed
T12241,2021-06-14,C3763,Smartphone,3,613.31,PayPal,Completed
T12256,2024-05-10,C4295,Smartphone,5,728.84,Credit Card,Completed
T12313,2021-07-13,C2351,Headphones,395,173.1,Credit Card,Completed
T12327,2024-01-08,C014,Smartph,620,476.47,PayPal,Pending
T12343,2021-04-01,C1151,Smartphon,101,765.06,Credit Card,Failed
T12437,2021-02-17,C4104,Smartphone,136,814.02,PayPal,Completed
T12465,2021-09-18,C4816,Laptop,301,727.64,PayPal,Completed
T12466,2022-12-19,C3733,Smartphone,121,997.69,PayPal,Failed
T12488,2024-01-26,C836,Coffee Machine,9,628.67,PayPal,Completed
T12490,2020-02-09,C2090,Coffee Machine,3,227.77,Credit Card,Failed
T12498,2020-10-30,C1818,Smartphon,773,335.81,Credit Card,Completed
T12504,2022-05-18,C3947,Smartp,8,73.63,Cash,Pending
T12515,2023-01-13,C1025,Smartphone,392,540.84,PayPal,Completed
T12630,2021-08-05,C1269,La,778,346.52,Credit Card,Completed
T12661,2024-05-26,C3345,Smartphone,3,198.24,PayPal,Failed
T12668,2020-03-06,C4920,Coffee Machine,3,391.02,PayPal,Completed
T12671,2020-10-17,C215,Laptop,5,163.85,Credit Card,Failed
T12689,2024-10-11,C4000,Headphones,388,922.77,Credit Card,Pending
T12703,2022-11-13,C4443,Tablet,3,66.03,Cash,Pending
T12770,2021-06-04,C2935,Smartphone,5,979.08,Credit Card,Completed
T12788,2024-12-14,C3642,Tablet,670,121.75,PayPal,Completed
T12834,2021-08-02,C899,Coffee Machine,2,446.29,Credit Card,Pending
T12851,2023-05-25,C3402,Laptop,8,261.14,PayPal,Pending
T12917,2022-07-01,C4831,Smartphone,355,757.92,Credit Card,Pending
T12930,2024-06-06,C613,Tab,573,928.99,PayPal,Pending
T12950,2020-11-23,C4780,Smartphone,3,520.92,PayPal,Failed
T12962,2023-03-04,C045,Tablet,7,804.28,Credit Card,Completed
T12970,2024-01-31,C420,Coffee Machine,9,786.88,Cash,Completed
T12974,2023-05-14,C393,Laptop,987,514.24,Credit Card,Completed
T12980,2021-02-24,C2874,Laptop,5,150.12,Credit Card,Completed
T12987,2020-01-11,C2486,Smartphone,185,210.56,Credit Card,Pending
T13010,2020-01-14,C022,Smartphone,6,507.66,PayPal,Completed
T13017,2020-08-14,C774,Laptop,898,848.13,PayPal,Completed
T13051,2024-01-16,C2877,Laptop,9,422.39,PayPal,Pending
T13079,2024-08-29,C2637,Laptop,3,909.47,Credit Card,Completed
T13099,2023-03-28,C2214,Coffee Machine,322,532.4,PayPal,Completed
T13111,2020-07-24,C372,Tablet,988,537.96,Credit Card,Completed
T13115,2020-02-08,C1043,Laptop,558,214.66,Credit Card,Pending
T13142,2022-03-12,C4155,Headphones,134,564.7,Cash,Completed
T13145,2024-11-19,C3282,Coffee Machine,442,518.14,Cash,Completed
T13150,2021-07-27,C972,Smartphone,10,151.35,Credit Card,Completed
T13166,2022-08-07,C3902,Headphones,10,878.86,PayPal,Completed
T13172,2023-12-11,C3002,Headphones,8,247.6,PayPal,Completed
T13196,2023-09-21,C346,Smartphone,8,960.25,Credit Card,Failed
T13212,2023-04-28,C4648,Smartphone,4,809.59,Credit Card,Failed
T13231,2021-04-23,C1708,Tablet,3,189.61,Credit Card,Failed
T13246,2022-07-18,C1375,Smartphone,8,323.66,PayPal,Completed
T13263,2023-05-14,C1798,Headphones,599,453.95,Credit Card,Failed
T13277,2024-05-23,C929,Headphones,355,348.04,PayPal,Completed
T13319,2022-10-18,C596,Coffee Machine,10,225.75,Credit Card,Failed
T13338,2023-06-07,C4063,Smartphone,914,804.09,PayPal,Completed
T13395,2024-09-03,C1720,Smartphone,6,204.38,Cash,Completed
T13402,2022-07-09,C1445,Laptop,397,554.98,PayPal,Completed
T13415,2024-07-29,C2371,Coffee Machine,5,832.35,PayPal,Completed
T13431,2020-01-13,C1844,Tablet,796,608.64,PayPal,Pending
T13462,2022-01-25,C4485,Tablet,8,444.36,PayPal,Completed
T13469,2021-10-31,C1085,Smartphone,4,276.84,PayPal,Pending
T13475,2020-12-11,C4616,Smartphone,862,914.18,Cash,Completed
T13517,2021-01-01,C2249,Headphones,625,299.78,PayPal,Completed
T13529,2021-08-27,C3046,Smartphone,1,153.58,Credit Card,Completed
T13536,2020-03-30,C443,Tablet,847,934.51,Credit Card,Completed
T13679,2023-10-15,C396,Laptop,466,720.83,PayPal,Completed
T13692,2023-09-19,C783,Headphones,335,569.74,Cash,Completed
T13706,2022-01-13,C3185,Coffee Machine,934,499.31,Credit Card,Completed
T13711,2025-01-31,C2889,Smartphone,788,470.89,PayPal,Completed
T13747,2022-08-15,C1473,Sm,779,622.72,Credit Card,Completed
T13757,2024-12-21,C3904,Headphones,101,806.57,PayPal,Completed
T13795,2021-04-29,C1552,Coffee Machine,736,681.76,PayPal,Completed
T96797,2020-10-16,C1957,Smartphone,559,460.42,Credit Card,Failed
T13807,2021-10-18,C348,Headphones,8,757.21,Credit Card,Failed
T13819,2022-06-20,C3256,Headphones,3,504.75,PayPal,Failed
T13837,2023-11-23,C2325,Coffee Machine,8,328.8,PayPal,Completed
T13859,2023-01-05,C905,Smartphone,571,913.06,PayPal,Completed
T13876,2024-09-16,C048,Laptop,194,553.13,PayPal,Pending
T13900,2023-09-11,C4374,Headphones,5,680.87,PayPal,Completed
T13911,2021-11-10,C3096,Laptop,296,419.64,Credit Card,Pending
T13919,2021-12-19,C852,Tablet,415,99.68,PayPal,Failed
T13936,2020-05-16,C4930,Tablet,598,668.53,Credit Card,Pending
T14004,2020-07-29,C2206,Coffee Machine,638,958.15,Credit Card,Completed
T14020,2024-12-12,C3785,Headphones,839,499.8,PayPal,Completed
T14028,2020-09-05,C3064,Laptop,297,163.42,Cash,Completed
T14036,2024-10-26,C3064,Laptop,9,179.78,PayPal,Failed
T14065,2022-01-29,C4308,Smartphone,924,90.68,PayPal,Pending
T14076,2024-08-07,C1755,Laptop,596,484.6,Credit Card,Failed
T14130,2021-07-08,C2094,Smartphone,4,67.63,PayPal,Failed
T14175,2024-10-09,C4718,Laptop,2,587.79,Credit Card,Pending
T14178,2023-10-09,C2116,Coffee Machine,520,744.92,PayPal,Pending
T14210,2024-03-26,C3035,Smartphone,10,707.02,Cash,Completed
T14242,2020-07-09,C025,Smartphone,450,888.71,Credit Card,Failed
T14247,2023-08-04,C2727,Coffee Machine,613,417.6,Credit Card,Completed
T14251,2023-12-16,C4230,S,882,420.3,PayPal,Completed
T14314,2020-08-28,C4565,Tablet,911,239.29,Credit Card,Completed
T14346,2023-07-02,C076,Headphones,900,242.02,PayPal,Pending
T14364,2022-07-26,C799,Smartphone,3,284.81,Credit Card,Pending
T14408,2020-07-23,C056,Laptop,1,966.28,PayPal,Completed
T14412,2021-02-01,C3707,Tablet,7,802.6,Credit Card,Completed
T14435,2020-06-24,C036,Headphones,151,824.14,Credit Card,Completed
T14457,2022-07-01,C4351,Smartphone,6,166.25,PayPal,Completed
T100000,2023-10-04,C1805,Tablet,2,89.37,PayPal,Failed
T14463,2022-08-10,C3654,Tablet,9,742.84,PayPal,Completed
T14502,2023-08-03,C1632,Smartphone,405,903.21,PayPal,Failed
T14517,2024-12-26,C683,Headpho,867,186.82,Credit Card,Completed
T14536,2020-12-14,C414,Tablet,7,980.12,PayPal,Completed
T14537,2020-10-11,C813,Smartphone,7,954.74,PayPal,Pending
T14541,2020-06-30,C3357,Smartphone,357,242.06,Credit Card,Completed
T14542,2024-08-09,C275,Tablet,5,116.01,PayPal,Completed
